id_prod,date,session_id,client_id
0_1603,2021-05-25 19:50:23.776037,s_39454,c_1515
0_1679,2021-03-14 16:43:23.916831,s_6295,c_2328
0_1317,2021-09-23 04:10:49.124368,s_94071,c_7144
0_991,2022-01-20 13:54:12.413319,s_152602,c_5698
0_1470,2022-01-31 19:53:06.152148,s_158010,c_6563
0_2008,2021-07-15 14:52:59.922933,s_62657,c_3304
0_1630,2021-05-15 22:55:08.572133,s_35036,c_962
0_1094,2021-10-13 23:30:30.685075,s_104399,c_6714
0_1494,2021-09-15 18:13:26.928978,s_90399,c_2381
0_1289,2021-10-31 12:54:47.193580,s_112734,c_6014
0_1011,2021-06-08 23:20:47.824445,s_45991,c_3177
0_1474,2021-06-20 20:53:44.962113,s_51426,c_8151
0_1368,2021-04-17 12:27:53.599759,s_21839,c_1993
0_1512,2021-11-19 06:55:08.092590,s_121863,c_2981
0_1038,2021-08-22 17:22:49.289062,s_79252,c_4387
1_267,2021-12-06 20:37:16.601720,s_130440,c_610
2_108,2021-07-30 03:53:38.973622,s_68943,c_8576
0_1360,2021-08-16 17:05:04.832797,s_76607,c_669
1_686,2021-04-04 19:41:37.969171,s_15995,c_7912
0_1460,2021-05-19 20:09:25.277316,s_36770,c_5373
1_412,2021-06-04 07:32:57.086900,s_43849,c_2861
0_1008,2022-02-27 05:38:27.968401,s_171533,c_2231
0_1383,2021-12-16 08:36:57.197575,s_135153,c_6460
1_285,2021-07-09 05:03:49.348294,s_59858,c_396
0_1422,2021-11-05 13:41:53.742027,s_115130,c_332
1_221,2022-01-07 15:36:25.268638,s_146386,c_318
1_398,2021-10-29 18:51:38.067141,s_111926,c_8539
1_69,2021-09-25 17:30:22.680261,s_95405,c_4258
0_1665,2022-02-18 02:57:04.240461,s_166901,c_7433
0_2066,2021-08-09 02:25:40.742927,s_73215,c_2231
0_505,2021-05-24 14:20:33.222050,s_38899,c_179
1_652,2021-03-09 21:10:41.457397,s_4082,c_2757
0_1419,2021-04-07 05:06:37.752264,s_17094,c_1225
0_1152,2021-09-07 13:31:03.528155,s_86332,c_45
0_1270,2021-05-17 23:04:11.677818,s_35927,c_1716
0_1299,2021-11-03 05:02:59.115781,s_114011,c_63
1_480,2021-07-31 16:19:50.797203,s_69588,c_6484
0_1594,2021-11-04 16:11:14.694878,s_114710,c_5921
1_311,2021-03-25 00:21:29.804614,s_11033,c_2
0_1480,2021-08-08 11:33:05.579455,s_72979,c_1609
1_708,2022-02-11 19:00:25.853606,s_163614,c_3113
0_1563,2021-11-25 01:02:43.231739,s_124622,c_3321
1_446,2021-09-11 01:54:03.987331,s_88056,c_2886
1_589,2022-01-01 18:37:34.997522,s_143501,c_3454
1_299,2022-01-23 21:20:04.679747,s_154209,c_4451
0_1911,2021-08-01 21:55:21.441424,s_70127,c_6714
1_495,2021-11-19 21:50:56.664058,s_122174,c_481
0_1449,2021-04-16 08:52:18.044245,s_21301,c_7017
1_533,2021-12-27 05:24:37.758996,s_140667,c_5099
0_2203,2021-07-12 19:12:15.583028,s_61390,c_4950
0_1168,2021-03-31 06:38:55.703102,s_13868,c_536
0_2206,2021-11-23 12:10:26.131193,s_123854,c_7417
0_1965,2021-06-16 19:50:12.279740,s_49585,c_2664
0_1378,2021-09-20 12:34:27.152681,s_92755,c_6950
1_616,2021-05-08 20:09:16.310732,s_31798,c_8087
0_1420,2022-01-18 20:36:30.063501,s_151815,c_3994
0_448,2022-02-22 11:11:29.696306,s_169113,c_7104
0_1637,2021-10-08 11:01:34.109120,s_101750,c_8537
1_412,2021-07-20 16:01:19.332548,s_64891,c_2385
1_431,2021-11-01 01:25:42.021859,s_112975,c_4470
1_287,2021-12-17 20:08:22.573544,s_135901,c_7530
1_348,2021-06-27 07:29:25.493748,s_54461,c_3000
0_2132,2021-06-18 18:55:10.063658,s_50462,c_1151
0_1001,2022-02-27 15:42:05.346918,s_171747,c_4116
0_1347,2021-10-29 07:19:24.682756,s_111683,c_4978
0_2065,2021-06-16 00:45:36.550035,s_49231,c_360
0_1059,2021-05-09 20:18:59.878033,s_32260,c_1218
0_1419,2021-07-19 10:39:45.558660,s_64340,c_4830
0_1407,2021-09-15 20:10:25.479386,s_90444,c_3203
0_1110,2021-10-06 00:02:12.166083,s_100603,c_3644
0_1479,2021-04-09 02:46:17.457595,s_17978,c_3566
0_1390,2021-10-22 06:31:49.235732,s_108373,c_1016
0_1195,2021-03-13 22:58:19.472446,s_5936,c_1751
0_1608,2021-08-22 07:52:09.224468,s_79093,c_5742
1_445,2021-07-01 16:43:09.567376,s_56484,c_1609
1_301,2021-06-03 14:37:54.269249,s_43543,c_8589
0_460,2021-12-05 19:08:21.975783,s_129914,c_1609
1_414,2021-09-09 01:39:44.033010,s_87078,c_6714
0_1344,2021-04-30 15:27:56.768827,s_28007,c_4095
0_1021,2021-09-11 07:46:04.722595,s_88190,c_5719
2_96,2021-07-17 13:47:32.965471,s_63478,c_2264
1_736,2021-11-28 13:24:31.835484,s_126353,c_1165
0_1199,2022-02-14 02:09:27.026247,s_164800,c_7811
1_437,2021-05-12 19:32:45.424160,s_33616,c_1687
1_213,2021-10-28 07:11:50.683064,s_111234,c_4326
1_617,2021-07-26 16:30:25.733884,s_67447,c_7073
0_1002,2021-09-16 14:47:47.603982,s_90814,c_3784
0_1228,2022-01-08 07:21:25.562328,s_146724,c_1220
1_417,2021-04-13 12:26:13.352175,s_20009,c_7662
0_2266,2021-06-27 03:54:53.422507,s_54384,c_7691
0_1149,2021-10-01 18:28:22.628175,s_98534,c_6714
1_413,2021-04-17 19:10:35.783911,s_21971,c_2044
0_1070,2021-11-17 19:50:26.188098,s_121128,c_6344
0_1268,2021-09-05 21:32:56.561543,s_85579,c_5249
1_365,2021-07-20 00:15:30.981215,s_64602,c_7091
1_63,2022-01-30 23:43:09.588200,s_157635,c_7057
1_581,2021-05-23 17:14:00.423826,s_38504,c_5418
0_1585,2022-02-05 03:26:03.218176,s_160176,c_7728
0_1558,2021-06-10 20:30:39.807363,s_46863,c_4057
0_1563,2021-06-20 20:13:38.526854,s_51441,c_3454
1_434,2021-03-02 15:48:48.975205,s_793,c_3570
1_634,2021-11-11 05:42:34.497071,s_117857,c_1167
0_1066,2021-05-26 18:36:37.060558,s_39899,c_641
1_618,2021-08-27 20:49:07.390026,s_81530,c_5291
0_2109,2021-09-27 20:50:50.039639,s_96510,c_7522
0_1245,2021-07-26 16:04:24.368571,s_67430,c_1045
1_396,2022-02-28 12:02:08.986808,s_172174,c_5636
1_536,2021-07-01 20:36:43.536600,s_56562,c_141
1_456,2021-06-27 17:16:04.559040,s_54643,c_2067
1_287,2022-01-15 17:52:08.953230,s_150292,c_4678
0_1124,2021-05-26 18:58:48.717777,s_39903,c_4248
1_449,2021-12-18 15:13:32.867269,s_136293,c_3029
1_585,2022-01-26 10:41:54.158534,s_155412,c_4658
1_464,2021-10-01 10:25:10.167898,s_98366,c_5308
1_169,2022-01-12 07:47:53.063141,s_148641,c_179
1_351,2021-05-30 05:03:27.939248,s_41495,c_6878
1_694,2021-12-16 14:08:49.056346,s_135276,c_2652
1_264,2021-06-14 21:57:16.608635,s_48734,c_6322
1_533,2022-01-08 06:19:08.002189,s_146693,c_7533
0_1587,2021-06-11 22:49:24.833182,s_47365,c_2772
1_389,2021-12-11 15:05:05.252940,s_132828,c_2709
1_480,2021-12-30 05:26:03.829748,s_142200,c_1701
0_2129,2021-11-12 23:10:52.509561,s_118734,c_5188
0_2292,2021-05-18 23:50:07.934953,s_36383,c_2861
0_1569,2021-04-13 14:32:35.533166,s_20049,c_7338
0_1388,2022-02-15 00:43:01.993427,s_165288,c_1212
0_817,2021-12-01 00:11:05.674902,s_127542,c_6714
0_1521,2021-04-18 21:38:56.599372,s_22467,c_2427
1_397,2021-06-15 09:55:31.793731,s_48962,c_908
1_446,2021-05-19 16:19:39.898652,s_36704,c_3891
0_551,2021-05-28 20:12:40.198016,s_40861,c_3732
0_1574,2021-04-13 22:33:43.382789,s_20194,c_3193
1_431,2021-09-22 19:12:03.798934,s_93881,c_3454
0_1105,2021-04-01 09:07:15.199958,s_14387,c_5013
1_253,2021-10-01 12:05:33.732811,s_98409,c_2972
0_1358,2021-10-11 11:53:42.816001,s_103225,c_18
0_1264,2021-08-20 17:29:54.130019,s_78386,c_6549
1_236,2021-07-09 14:00:18.361129,s_60027,c_3217
0_1441,2022-02-18 06:48:28.124241,s_166981,c_1609
0_1727,2021-04-28 20:04:56.310554,s_27112,c_1717
1_660,2021-11-18 23:13:47.300656,s_121705,c_8526
0_2024,2021-06-27 12:50:15.686663,s_54562,c_6331
0_1350,2021-04-03 22:25:49.122416,s_15600,c_1893
1_584,2021-12-02 13:38:07.264313,s_128339,c_940
0_2124,2021-08-12 10:25:34.317869,s_74698,c_5545
0_1398,2021-04-04 01:26:32.507771,s_15659,c_8211
1_718,2021-04-02 20:48:58.621876,s_15079,c_624
1_24,2021-11-05 09:55:19.892701,s_115048,c_3057
1_433,2021-09-04 09:40:21.551622,s_84899,c_7598
0_1713,2021-11-16 15:15:39.399913,s_120534,c_1609
0_532,2021-10-14 21:12:05.009184,s_104825,c_4450
1_249,2021-06-29 05:03:18.876360,s_55366,c_7835
1_374,2022-01-26 17:13:51.142245,s_155550,c_7718
1_453,2021-03-01 00:32:08.482839,s_17,c_7222
0_1363,2021-07-13 11:46:30.886234,s_61711,c_859
0_1317,2021-03-16 01:52:51.723910,s_6908,c_800
1_639,2021-11-05 17:46:03.301997,s_115193,c_7166
0_1277,2021-09-07 09:17:08.659153,s_86262,c_1982
1_246,2021-07-11 02:09:58.299757,s_60660,c_2889
1_672,2021-08-17 19:28:02.504954,s_77085,c_5767
0_2156,2021-12-22 12:22:17.901225,s_138208,c_7625
0_1112,2022-02-02 17:22:13.434687,s_158948,c_3397
1_279,2022-02-03 12:50:58.385221,s_159363,c_3461
1_524,2021-12-07 00:34:09.046629,s_130530,c_3137
1_498,2021-05-02 16:27:35.526864,s_28933,c_1850
0_997,2021-06-05 08:05:37.309380,s_44301,c_1714
1_267,2021-07-03 11:45:45.283284,s_57264,c_6785
1_232,2021-11-05 05:23:39.787240,s_114961,c_1790
0_1562,2021-06-20 23:53:56.514634,s_51498,c_4441
1_414,2021-11-07 23:46:25.643500,s_116321,c_2627
1_367,2021-08-12 10:24:45.919510,s_74704,c_5345
0_1126,2021-06-09 17:12:12.823638,s_46358,c_1744
0_1524,2021-06-06 15:33:31.948905,s_44928,c_7873
0_1531,2021-12-13 16:15:37.979635,s_133816,c_1588
0_1433,2022-02-12 19:12:11.538030,s_164131,c_7069
0_1636,2021-11-09 18:21:20.625007,s_117169,c_8260
0_1475,2021-11-13 20:53:50.845830,s_119189,c_3454
0_1028,2021-04-11 22:25:56.600280,s_19273,c_7511
1_568,2021-08-17 12:16:39.518071,s_76948,c_172
1_406,2021-12-12 14:54:50.775566,s_133297,c_3766
0_1541,2021-06-28 10:49:54.715828,s_54988,c_7717
0_1428,2021-05-08 19:59:05.141986,s_31765,c_3136
0_1287,2021-06-28 21:55:54.021589,s_55215,c_6064
0_265,2021-10-06 07:18:20.790686,s_100750,c_7096
1_432,2021-05-09 06:40:28.975890,s_31998,c_7291
0_1399,2021-08-19 19:59:03.736917,s_77992,c_2624
1_561,2021-09-19 06:33:13.546694,s_92126,c_1071
2_112,2021-04-14 21:15:46.194930,s_20632,c_7233
1_54,2021-06-30 22:24:20.642776,s_56131,c_1172
1_734,2021-04-10 08:49:30.415137,s_18554,c_7007
0_824,2021-07-20 10:36:26.709847,s_64794,c_4964
0_1377,2021-12-09 09:39:52.669273,s_131707,c_242
0_1626,2022-02-04 07:01:21.226861,s_159744,c_8294
1_717,2021-09-17 17:30:39.769100,s_91373,c_2703
0_1209,2021-11-18 22:10:37.907147,s_121686,c_8558
0_1476,2021-05-31 20:11:54.867042,s_42250,c_1250
0_1965,2021-07-04 21:36:51.690862,s_57917,c_601
0_1030,2021-11-15 18:36:36.435688,s_120122,c_2075
1_548,2021-07-21 10:14:38.970118,s_65204,c_1585
1_367,2021-12-30 02:13:15.503694,s_142132,c_2447
1_667,2021-04-14 05:53:59.001821,s_20328,c_1151
0_1618,2021-11-14 02:45:21.783160,s_119320,c_2073
0_1375,2021-07-09 14:17:12.604895,s_60026,c_4771
0_1489,2021-05-12 20:17:44.947083,s_33640,c_5663
2_181,2021-07-27 00:43:11.624718,s_67586,c_5018
1_333,2022-01-20 09:53:39.269054,s_152526,c_3320
0_1395,2021-12-13 22:25:12.502542,s_133937,c_1609
1_433,2021-11-26 18:37:49.904637,s_125476,c_4123
0_1153,2021-08-19 14:42:18.473496,s_77898,c_4159
0_1254,2021-07-11 23:15:46.024342,s_61043,c_1371
0_1541,2021-06-18 15:38:16.007104,s_50392,c_3285
1_312,2021-07-13 07:57:32.891397,s_61645,c_7380
0_1009,2021-03-21 00:28:29.294428,s_9216,c_1858
0_338,2021-10-10 03:13:26.167835,s_102559,c_1688
0_1593,2022-01-06 07:25:19.100142,s_145707,c_2142
0_1094,2021-10-30 13:24:42.643685,s_112278,c_3317
1_412,2021-11-09 19:42:07.099258,s_117203,c_6460
0_1412,2022-02-26 09:13:20.811827,s_171103,c_4317
0_983,2021-05-02 03:28:22.675090,s_28687,c_8231
0_2038,2022-02-20 12:35:59.089097,s_168105,c_3031
0_1290,2021-07-13 10:30:08.673068,s_61683,c_8303
0_409,2021-06-12 17:52:16.602641,s_47725,c_7960
0_1348,2022-01-15 14:12:33.926093,s_150209,c_3234
0_1356,2021-12-25 21:41:53.689666,s_139998,c_8374
0_2191,2021-05-04 18:13:04.179328,s_29884,c_7726
0_1358,2021-10-09 22:52:29.662937,s_102481,c_4340
0_1441,2021-09-13 15:53:26.408305,s_89359,c_3072
0_670,2021-04-05 16:50:11.397997,s_16410,c_7401
1_278,2021-04-10 14:16:59.810772,s_18667,c_6445
1_385,2021-07-07 07:02:59.660523,s_58973,c_7017
1_588,2021-12-26 19:06:38.731889,s_140453,c_6672
0_1317,2021-10-21 20:12:58.873315,s_108174,c_6152
0_1324,2021-10-17 23:13:46.492282,s_106328,c_5357
0_2008,2021-12-31 17:12:41.318221,s_142954,c_8013
0_1067,2021-06-03 20:53:17.935556,s_43663,c_2624
0_1755,2021-08-31 23:54:27.880259,s_83322,c_3247
0_1600,2021-10-21 03:14:19.542699,s_107837,c_797
0_1480,2022-02-18 01:17:09.480876,s_166862,c_2036
1_389,2022-01-13 06:00:17.369067,s_149085,c_2228
0_1506,2021-08-09 23:50:58.133213,s_73632,c_2284
0_2268,2021-06-04 15:31:23.640565,s_44017,c_3221
1_631,2022-02-22 14:46:57.807688,s_169189,c_6833
0_989,2021-09-13 06:28:59.318539,s_89153,c_6894
2_164,2022-02-28 22:42:12.558133,s_172399,c_2528
1_246,2022-02-28 12:19:21.325072,s_172185,c_1160
1_389,2022-01-04 07:12:13.591657,s_144718,c_4232
1_264,2021-04-12 06:07:35.127858,s_19420,c_820
1_267,2021-06-02 15:35:15.948484,s_43115,c_3454
0_1486,2021-12-18 18:56:45.125733,s_136360,c_6840
1_333,2021-07-31 08:34:57.199186,s_69457,c_3832
1_432,2021-11-06 13:34:29.965253,s_115589,c_1500
0_1605,2021-10-03 08:30:58.245542,s_99311,c_8090
0_148,2021-05-27 03:39:44.588759,s_40080,c_8153
0_1386,2021-05-23 03:02:34.981854,s_38247,c_2147
0_1454,2021-06-24 02:54:57.659257,s_52919,c_5291
1_683,2021-12-08 08:50:34.311884,s_131198,c_1840
1_378,2021-03-26 18:24:57.683588,s_11838,c_5284
1_466,2021-07-29 23:50:45.159310,s_68862,c_7996
0_1522,2021-11-10 09:16:00.845443,s_117458,c_3449
0_1862,2021-04-29 06:20:39.084974,s_27319,c_6478
0_1449,2022-02-12 02:48:19.235236,s_163789,c_7317
0_1363,2021-08-18 21:14:45.470407,s_77570,c_6750
0_1081,2021-05-20 04:18:35.410049,s_36921,c_6304
2_109,2021-07-17 00:06:09.376080,s_63270,c_758
1_378,2021-05-09 15:24:09.710776,s_32169,c_4307
1_333,2021-12-02 17:11:41.227506,s_128417,c_4752
1_106,2022-01-12 17:48:51.993343,s_148845,c_4310
0_1342,2022-02-19 02:51:18.723980,s_167394,c_6981
1_495,2022-02-09 19:11:26.713607,s_162567,c_5808
1_172,2021-05-17 09:55:08.456943,s_35676,c_7738
1_282,2022-01-14 14:45:14.727421,s_149739,c_3454
1_248,2022-01-29 12:00:14.721311,s_156917,c_3540
1_461,2021-06-05 00:18:30.120028,s_44174,c_5960
0_1344,2021-08-16 06:57:43.758940,s_76404,c_6801
0_1679,2021-11-28 21:17:56.056381,s_126506,c_3463
0_1482,2021-08-05 05:37:17.066508,s_71571,c_5584
0_1134,2021-10-08 02:36:34.057200,s_101592,c_443
1_167,2022-02-02 23:00:15.340071,s_159079,c_6714
0_1924,2022-01-07 09:31:29.393433,s_146260,c_948
1_370,2021-04-06 09:55:42.217451,s_16752,c_8002
0_1529,2021-12-06 23:10:23.394347,s_130496,c_5989
2_9,2021-09-15 11:36:22.986173,s_90273,c_2319
0_2286,2021-05-08 00:16:27.840702,s_31384,c_2380
0_1474,2022-01-04 19:14:16.835469,s_144980,c_7979
2_62,2021-12-18 15:08:23.205654,s_136283,c_5012
0_1021,2021-11-28 14:39:09.756700,s_126378,c_336
2_226,2021-08-05 00:58:21.626438,s_71496,c_302
1_434,2021-09-15 06:04:32.081461,s_90147,c_2139
0_537,2021-06-29 12:01:59.866947,s_55489,c_2380
0_1390,2021-06-02 10:09:04.083554,s_43004,c_692
1_493,2021-05-16 09:18:41.346173,s_35215,c_3387
0_2231,2021-03-30 01:10:59.893923,s_13296,c_7674
0_1355,2021-09-03 05:01:38.698470,s_84349,c_359
1_278,2021-11-04 13:30:12.942580,s_114666,c_6281
1_414,2021-08-10 03:18:36.706094,s_73700,c_3266
1_498,2021-09-01 02:00:40.588578,s_83367,c_3454
0_1113,2021-08-09 05:09:09.793500,s_73280,c_1242
0_366,2021-12-25 11:26:02.225124,s_139765,c_1609
0_1604,2021-06-11 06:06:51.667144,s_47053,c_5674
0_1149,2021-10-28 13:39:46.434137,s_111348,c_2824
1_468,2021-04-08 10:07:18.059344,s_17659,c_5861
2_37,2021-07-28 18:13:50.521531,s_68341,c_6714
1_369,2021-03-16 12:04:24.250361,s_7112,c_1609
1_480,2021-12-09 14:47:44.267288,s_131838,c_1609
0_1538,2021-05-11 00:29:05.310484,s_32782,c_6316
0_1607,2022-01-03 03:28:35.620081,s_144154,c_79
0_1111,2021-05-03 07:31:08.566320,s_29219,c_3908
0_1399,2021-06-07 16:45:04.625341,s_45418,c_585
0_1067,2021-08-23 12:37:02.670572,s_79602,c_3091
0_1293,2021-03-07 05:57:55.594301,s_2907,c_2992
0_1621,2022-01-02 15:32:52.864459,s_143914,c_8316
1_396,2021-06-06 20:03:47.871200,s_45021,c_398
0_1174,2021-03-04 17:21:41.270858,s_1698,c_6235
0_1357,2022-02-11 23:17:15.174315,s_163705,c_3524
0_1584,2022-02-19 23:41:43.969730,s_167828,c_7059
0_1562,2021-06-04 16:09:12.720284,s_44022,c_3681
1_251,2021-07-27 05:01:43.316888,s_67654,c_6188
0_1106,2021-05-08 23:45:03.020820,s_31862,c_8487
1_436,2022-02-19 20:39:05.919430,s_167779,c_2261
0_1385,2022-02-02 20:58:49.031295,s_159038,c_2832
0_1190,2021-05-02 05:57:40.010657,s_28730,c_6349
0_1145,2021-08-21 12:55:37.459643,s_78753,c_7265
0_1625,2021-03-22 00:18:38.727870,s_9677,c_932
0_1619,2021-12-29 11:19:32.165258,s_141795,c_8392
1_257,2022-01-30 09:36:20.842673,s_157332,c_591
0_1808,2021-10-04 13:21:16.903109,s_99888,c_6042
1_251,2021-06-28 12:39:52.797552,s_55022,c_7198
0_1761,2021-06-22 22:24:39.927817,s_52409,c_669
1_199,2021-04-08 12:06:28.687574,s_17702,c_7632
2_6,2022-02-17 09:55:54.972760,s_166530,c_6525
1_453,2021-05-28 04:29:04.671680,s_40548,c_321
1_44,2021-07-11 00:53:09.439220,s_60618,c_598
0_1522,2021-05-26 08:16:27.711540,s_39708,c_5562
0_1366,2021-12-11 23:00:05.560444,s_132987,c_1347
0_1513,2021-09-08 04:10:00.570687,s_86657,c_1551
1_366,2021-11-14 01:32:49.518666,s_119287,c_6042
1_313,2021-08-14 16:46:40.737473,s_75702,c_6522
0_1421,2021-03-09 12:30:55.258670,s_3918,c_6453
0_1392,2022-01-10 13:29:56.606389,s_147792,c_622
0_2049,2021-05-10 19:07:46.391351,s_32693,c_4985
1_692,2021-09-25 00:03:01.317629,s_94987,c_2297
0_244,2021-12-22 13:53:55.430356,s_138248,c_4599
0_2285,2021-03-01 03:16:40.262465,s_58,c_2940
1_253,2022-01-25 15:13:04.188020,s_155049,c_3054
0_1609,2021-04-15 16:39:28.330365,s_20998,c_4837
0_1534,2021-09-25 04:29:15.653462,s_95099,c_6418
1_260,2022-01-26 08:44:22.184323,s_155384,c_880
1_684,2021-03-24 09:00:47.215562,s_10744,c_2208
0_1132,2022-02-24 06:16:36.692981,s_170031,c_5504
0_1255,2021-10-13 04:20:19.456482,s_104017,c_6234
1_253,2021-10-28 22:44:24.638919,s_111516,c_760
0_572,2021-06-03 22:13:31.310066,s_43686,c_7986
0_1434,2021-07-09 20:46:09.636970,s_60148,c_3955
0_1347,2021-05-13 09:27:18.196290,s_33910,c_2388
1_374,2022-01-07 17:43:43.036664,s_146429,c_4562
0_1085,2021-08-20 00:35:49.707646,s_78070,c_572
1_160,2021-04-23 04:34:55.326162,s_24441,c_1509
0_1623,2021-05-04 01:53:08.887856,s_29564,c_1006
0_1640,2021-06-12 10:28:55.157113,s_47596,c_1636
1_392,2021-11-23 03:41:28.360978,s_123682,c_5244
0_456,2021-08-22 02:55:42.767241,s_78986,c_384
0_1330,2022-01-11 22:34:23.175834,s_148454,c_2859
1_310,2021-07-04 10:46:39.586353,s_57708,c_449
0_1516,2021-06-22 18:50:20.578229,s_52331,c_5584
0_1328,2021-10-04 11:42:35.003343,s_99856,c_7128
0_1407,2021-03-30 13:30:45.128601,s_13539,c_1609
0_1166,2021-08-31 20:39:54.920371,s_83255,c_5352
0_1390,2021-03-11 07:18:01.000772,s_4739,c_5892
0_1296,2021-06-26 20:36:58.576730,s_54237,c_7309
0_1296,2021-11-26 04:47:49.873065,s_125165,c_4887
0_2063,2021-03-08 11:00:52.323100,s_3428,c_5965
1_569,2022-02-22 04:39:34.571553,s_168973,c_2485
0_1720,2021-10-24 19:00:06.663209,s_109578,c_6753
0_2018,2021-11-10 18:53:28.147016,s_117638,c_7319
0_1467,2021-12-10 23:33:26.688661,s_132496,c_6904
1_698,2021-05-27 13:38:53.152484,s_40266,c_4517
0_1429,2021-06-20 05:42:58.200863,s_51169,c_1369
1_559,2022-02-23 05:57:56.782242,s_169495,c_3467
0_2033,2021-04-09 02:04:11.538691,s_17970,c_4459
2_39,2021-05-03 05:52:03.154201,s_29192,c_1240
0_1594,2021-08-02 18:22:21.413881,s_70496,c_8343
0_1700,2021-10-11 01:58:20.129120,s_103030,c_3701
0_1202,2021-09-16 13:23:03.423765,s_90783,c_4023
2_102,2021-09-11 18:24:26.368421,s_88413,c_401
0_1992,2021-10-10 06:30:58.034213,s_102636,c_3239
0_1823,2021-05-27 16:43:49.723407,s_40319,c_779
0_1440,2021-06-01 21:27:41.398364,s_42750,c_2992
1_539,2021-11-13 18:30:52.617278,s_119147,c_3473
0_1105,2021-12-07 11:20:29.384685,s_130753,c_8136
0_1147,2021-05-21 02:50:39.276296,s_37338,c_2066
1_660,2021-12-17 00:22:01.513729,s_135486,c_2033
2_46,2021-10-29 04:01:06.975706,s_111627,c_4958
0_1394,2022-01-24 09:04:16.311421,s_154451,c_35
0_1859,2021-12-31 22:12:34.738771,s_143075,c_3454
0_537,2021-09-05 17:54:19.301863,s_85496,c_7763
2_215,2021-07-27 18:18:00.058547,s_67890,c_6068
0_2115,2021-06-24 12:13:26.606578,s_53120,c_1609
1_461,2022-02-27 18:53:12.779178,s_171823,c_4325
1_248,2022-02-10 20:34:27.252151,s_163114,c_571
1_313,2021-11-18 00:11:14.647903,s_121219,c_3513
1_398,2021-07-01 18:16:48.771668,s_56509,c_4721
0_2124,2022-02-20 15:50:41.681294,s_168193,c_6487
0_1387,2021-06-18 08:50:23.213029,s_50261,c_1609
1_392,2021-08-24 00:05:34.186567,s_79828,c_261
0_1834,2021-04-12 08:01:54.724946,s_19467,c_1609
0_1360,2021-10-07 22:08:20.670592,s_101503,c_6074
2_102,2021-06-10 17:26:32.776938,s_46797,c_4025
1_721,2021-12-07 21:02:12.966712,s_130946,c_4395
1_271,2022-01-09 16:12:12.547712,s_147352,c_4429
0_1831,2021-07-20 07:07:54.003611,s_64737,c_5208
1_643,2021-08-26 00:26:35.174383,s_80681,c_5568
1_318,2021-05-26 09:44:07.855128,s_39731,c_3454
0_2078,2021-11-03 02:13:02.955167,s_113956,c_5270
1_432,2021-07-27 23:04:13.390467,s_67973,c_7577
0_1017,2021-10-07 10:28:26.050529,s_101261,c_2270
1_615,2021-06-27 08:29:51.319265,s_54480,c_2250
1_459,2022-01-24 10:38:32.386145,s_154486,c_3899
1_488,2021-08-01 22:51:18.581328,s_70144,c_2320
0_2254,2022-01-09 22:07:04.116736,s_147475,c_1609
1_328,2021-12-26 19:45:58.387287,s_140467,c_4298
1_250,2021-08-02 22:10:37.980367,s_70569,c_2414
1_362,2022-01-10 16:01:10.800623,s_147840,c_8057
1_353,2021-09-22 08:10:37.083194,s_93649,c_8510
0_1247,2021-05-28 03:46:56.362642,s_40523,c_5198
0_1947,2021-03-03 17:54:07.281981,s_1276,c_5143
0_1023,2021-10-25 00:50:30.344696,s_109694,c_6330
0_1441,2022-02-11 08:55:02.888718,s_163410,c_166
1_11,2021-12-03 22:25:05.363309,s_129006,c_1266
1_449,2021-05-13 08:14:55.963964,s_33890,c_5510
0_1585,2021-03-22 13:29:10.488782,s_9912,c_2828
0_1741,2021-09-27 06:22:17.864114,s_96203,c_1074
0_1640,2022-02-14 07:29:21.569709,s_164932,c_2871
0_1,2021-04-30 01:19:34.172455,s_27720,c_914
1_504,2021-08-13 19:40:55.282943,s_75322,c_2455
2_57,2021-06-20 10:10:13.253106,s_51259,c_4653
0_1059,2021-12-19 14:43:39.336851,s_136786,c_6604
0_1545,2021-06-22 11:02:47.585265,s_52162,c_2230
0_1011,2021-05-24 16:39:34.548059,s_38956,c_848
1_459,2021-03-11 01:04:26.865120,s_4626,c_1609
2_140,2021-07-19 15:14:46.993512,s_64450,c_5365
1_583,2021-08-09 06:18:30.652658,s_73303,c_6316
0_1697,2021-07-08 02:00:25.738935,s_59323,c_1938
0_127,2021-11-08 16:10:36.217165,s_116654,c_4636
0_1457,2022-01-30 22:45:10.538688,s_157610,c_5942
2_184,2022-02-10 22:26:04.840132,s_163164,c_4958
1_246,2021-08-04 04:59:44.159947,s_71136,c_640
0_463,2021-10-25 16:08:55.254314,s_109996,c_6714
1_498,2021-04-23 22:52:20.260897,s_24799,c_1609
1_629,2021-09-21 16:16:18.779316,s_93308,c_2319
0_1287,2021-09-12 18:33:30.849184,s_88918,c_1200
0_1045,2021-03-10 16:28:29.387196,s_4449,c_6723
1_414,2021-04-16 19:04:26.670590,s_21506,c_8022
2_104,2021-08-25 03:20:15.672441,s_80298,c_6714
1_183,2021-08-01 04:40:29.994814,s_69801,c_5023
1_328,2021-09-10 13:00:59.737932,s_87788,c_5473
1_53,2021-11-22 22:01:39.724521,s_123562,c_1007
1_437,2021-12-17 12:22:58.196530,s_135738,c_4582
0_1516,2021-09-12 21:44:25.826303,s_88976,c_8324
1_286,2021-09-11 06:37:05.865005,s_88171,c_8510
1_464,2021-04-30 14:35:30.379199,s_27969,c_7453
